name,distance,latitude,longitude,address,telephone,rating,review_counts,closed
Burger Drops,177.3545183505806,43.6395072,-79.4213172,"['116 Atlantic Avenue', 'Toronto, ON M6K 1X9', 'Canada']",+1 647-494-1588,4.5,83,False
Astoria In The Great Hall,576.4506563272668,43.64329555779012,-79.42207105457783,"['1087 Queen St W', 'Toronto, ON M6J 1H3', 'Canada']",+1 416-538-9090,4.0,3,False
Nuna Kitchen & Bar,987.5913591155265,43.64154,-79.43112,"['1265 Queen Street W', 'Toronto, ON M6K 1L4', 'Canada']",+1 416-538-6335,4.5,23,False
The Good Son,622.5762701723811,43.6436501,-79.4227676,"['1096 Queen Street W', 'Toronto, ON M6J 1H9', 'Canada']",+1 416-551-0589,4.0,214,False
Té,818.2960908830981,43.64575,-79.41964,"['70 Ossington Avenue', 'Toronto, ON M6J 2Y7', 'Canada']",+1 647-348-8009,4.0,124,False
Lao Thai Restaurant,794.211897531515,43.6426406,-79.4273649,"['4 Gladstone Avenue', 'Toronto, ON M6J 3K6', 'Canada']",+1 416-855-2028,4.5,85,False
Ultramen,225.92372806013555,43.6400125690203,-79.421420249707,"['134 Atlantic Ave', 'Toronto, ON M6K 1X9', 'Canada']",+1 647-748-6999,3.5,23,False
School Restaurant,380.79289627763126,43.63784,-79.42435,"['70 Fraser Avenue', 'Toronto, ON M6K 3E1', 'Canada']",+1 416-588-0005,3.5,644,False
Knuckle Sandwich,829.3097092276363,43.69626,-79.3285,"['969 Coxwell Avenue', 'Toronto, ON M4C 3G4', 'Canada']",+1 647-748-7999,4.0,119,False
Afghan Cuisine,944.2403168832517,43.70805,-79.34294,"['66 Overlea Boulevard', 'Unit 62', 'Toronto, ON M4H 1C4', 'Canada']",+1 416-422-5858,4.0,58,False
Butter Chicken Roti,700.517770207928,43.69742,-79.32894,"['1041 Coxwell Avenue', 'Toronto, ON M5G 1S4', 'Canada']",,4.0,5,False
Little Coxwell Vietnamese And Thai Cuisine,816.5962787089157,43.6961749185072,-79.3290924315309,"['986 Coxwell Avenue', 'East York, ON M4C 3G5', 'Canada']",+1 416-916-2565,4.0,144,False
Galito's Flame Grilled Chicken,1038.1830604813601,43.7058562214437,-79.34584904462099,"['3-45 Overlea Boulevard', 'Toronto, ON M4H 1C3', 'Canada']",+1 647-341-1010,5.0,1,False
Bamiyan Kabob,966.7371881439282,43.70779,-79.34344,"['62 Overlea Boulevard', 'East York, ON M4H 1C4', 'Canada']",+1 416-429-7514,4.0,156,False
Mandi Afandi,952.0735969591074,43.70832799999999,-79.3426392,"['64 Overlea Boulevard', 'Unit 10', 'East York, ON M4H 1C4', 'Canada']",+1 416-423-9993,4.5,4,False
Sushi Bay,749.4228522916275,43.69673,-79.32934,"['1028 Coxwell Avenue', 'Toronto, ON M4C 3G5', 'Canada']",+1 647-348-5788,4.0,40,False
Ballissimo Loukoumades Bar,711.95013454265,43.6972483195453,-79.3290973082185,"['1027 Coxwell Ave', 'Toronto, ON M4C 3G4', 'Canada']",+1 416-901-2259,5.0,15,False
Lazeez Shawarma,945.949085641035,43.707841,-79.343085,"['16-62 Overlea Boulevard', 'East York, ON M4H 1C4', 'Canada']",+1 647-350-1777,3.5,11,False
Eden Chinese Food,722.7085575885318,43.69719,-79.32895,"['1025 Coxwell Ave', 'East York, ON M4C 3G4', 'Canada']",+1 416-461-0813,2.0,27,False
The Wally Tap & Grill,1180.670399398736,43.69482,-79.34332,"[""302 O'connor Drive"", 'East York, ON M4J 2T8', 'Canada']",+1 416-425-6136,3.0,28,False
East York Deli,1077.494352664412,43.69404,-79.3276,"['903 Coxwell Ave', 'Toronto, ON M4C 2T9', 'Canada']",+1 416-429-3663,5.0,2,False
Hakka Palace,966.7371881439282,43.70779,-79.34344,"['62 Overlea Boulevard', 'Unit 8', 'East York, ON M4H 1C4', 'Canada']",+1 416-423-3222,3.5,10,False
Capital Sweet And Samosa,970.1396024489154,43.7077904,-79.3434372,"['62 Overlea Blvd', 'Thorncliffe Park, ON M4H 1C4', 'Canada']",+1 416-467-6060,3.0,16,False
Skara Greek Cuisine,715.7219114979496,43.69702,-79.32948,"['1050 Coxwell Avenue', 'East York, ON M4C 3G5', 'Canada']",+1 416-551-4976,1.5,3,False
The Donlands Diner,1172.3197428362266,43.69439,-79.34265,"['417 Donlands Avenue', 'East York, ON M4J 3S2', 'Canada']",+1 416-421-8500,3.5,44,False
Ako Sushi & Tea / Onezo Tapioca,823.1075147915006,43.6963,-79.32859,"['973 Coxwell Avenue', 'Toronto, ON M4C 3G4', 'Canada']",+1 416-696-8666,5.0,1,False
Mama Bakery & Karahi,966.7371881439282,43.7078994,-79.3433474,"['62 Overlea Boulevard', 'UnitB10', 'East York, ON M4H 1C4', 'Canada']",+1 416-395-1978,0.0,0,False
Barrio Fiesta - The Original,1049.4955078607263,43.7060386,-79.3446241,"['45 Overlea Boulevard', 'Toronto, ON M4H 1C3', 'Canada']",+1 647-346-5706,2.5,9,False
Los Vietnamita Taqueria Shop,277.0677333890611,43.70544599999999,-79.3139869,"['2644 Street Clair Avenue E', 'York, ON M4B 3M1', 'Canada']",+1 416-888-0935,4.5,28,False
Jawny Bakers Restaurant,197.0234261311734,43.70562,-79.31295,"[""804 O'Connor Drive"", 'Toronto, ON M4B 2S9', 'Canada']",+1 416-285-1165,3.5,74,False
Mexico Lindo,300.50038954288453,43.7083547605457,-79.3101267401368,"[""971 O'Connor Drive"", 'Toronto, ON M4K 1T1', 'Canada']",+1 416-546-1894,4.5,30,False
Rise & Dine Eatery,87.33307536181242,43.705754282072,-79.31163419464,"['2714 St. Clair Avenue E', 'Toronto, ON M4B 1M6', 'Canada']",+1 416-901-0955,4.5,70,False
The Black Bear Pub,606.9968568430924,43.71084,-79.30833,"[""1125 O'Connor Drive"", 'Toronto, ON M4B 2T5', 'Canada']",+1 416-752-5182,4.0,6,False
Nostalgia Coffee Company,154.146495281901,43.7068179376811,-79.3116290867329,"[""855 O'Connor Drive"", 'Toronto, ON M4B 2S7', 'Canada']",+1 416-755-3675,4.0,23,False
Pimentón,658.6829286630098,43.7094803,-79.3163834,"['19 Curity Avenue', 'Unit 14', 'Toronto, ON M4B 1X4', 'Canada']",+1 647-343-4870,3.0,1,False
Plaxton Coffee,697.3002864695057,43.707612408358,-79.3023057281971,"['2889 St Clair Ave E', 'Toronto, ON M4B 1N5', 'Canada']",,4.5,4,False
Thai One On,694.1412427261216,43.70756,-79.30225,"['2889 St Clair Avenue E', 'Unit 3', 'East York, ON M4B 1N5', 'Canada']",+1 416-751-1000,5.0,1,False
Momo Zone,325.8998072192684,43.70855,-79.31013,"[""979 O'Connor Drive"", 'Toronto, ON M4B 2T1', 'Canada']",+1 416-901-0555,4.5,6,False
Dino's Bakery and Pizza,585.0346377108866,43.70724,-79.30357,"['2859 St Clair Avenue E', 'East York, ON M4B 1N4', 'Canada']",+1 416-436-4444,4.5,2,False
4C Broast Chicken,518.5837463885778,43.7104211,-79.3092735,"[""1092 O'Connor Drive"", 'Toronto, ON M4B 2T1', 'Canada']",+1 416-755-4488,3.5,10,False
Slayer Burger,904.5926643799298,43.71343998007061,-79.30721972802048,"[""1400 O'Connor Drive"", 'Toronto, ON M4B 2T8', 'Canada']",+1 416-846-3786,4.0,19,False
Papa Johns Pizza,892.7832265736473,43.71358,-79.30785,"[""1400 O'Connor Drive"", 'East York, ON M4B 2T8', 'Canada']",+1 416-757-0338,4.0,9,False
Truly India,311.8721121942276,43.708466,-79.310248,"[""979 O'Connor Drive"", 'Toronto, ON M4B 2T1', 'Canada']",+1 647-872-9979,2.5,6,False
Pizza Pizza,213.80816042650486,43.7051427,-79.3131119,"[""796 O'Connor Drive"", 'East York, ON M4B 2T1', 'Canada']",+1 416-967-1111,2.0,3,False
977 Cafe,355.257065776381,43.7088259068481,-79.3098655343056,"[""977 O'Connor"", 'Toronto, ON M4B 2T1', 'Canada']",+1 647-352-2777,2.5,6,False
Pizzaiolo,245.36913580119253,43.70543,-79.31358,"['2640 Saint Clair Avenue E', 'East York, ON M4B 2S6', 'Canada']",+1 416-285-8525,0.0,0,False
La Press TO,724.59916151241,43.71172,-79.31403,"['19 Waterman Avenue', 'Suite 106', 'Toronto, ON M4B 1Y2', 'Canada']",+1 416-497-3888,0.0,0,False
Sushi Real Fruit,1002.0868929155266,43.71438575720912,-79.3073837,"[""2-1500 O'Connor Drive"", 'East York, ON M4B 2T8', 'Canada']",+1 416-288-0973,4.0,4,False
Maxx's Kitchen,328.21904093124715,43.6338577,-79.4123139,"[""111 Princes' Boulevard"", 'Toronto, ON M6K 3C3', 'Canada']",+1 647-475-9285,3.5,9,False
Parisco Cafe,419.5769594642802,43.637473,-79.404951,"['215 Fort York Boulevard', 'Toronto, ON M5V 4A2', 'Canada']",+1 416-868-1010,4.0,33,False
OEB Breakfast Co.,706.9549059367582,43.6383561,-79.4162024,"['125 E Liberty Street', 'Toronto, ON M6K 3K4', 'Canada']",+1 416-238-1152,4.5,132,False
Bar Chica,1234.349409860311,43.643879890618265,-79.39968413704536,"['75 Portland Street', 'Toronto, ON M5V 2M9', 'Canada']",+1 416-479-9779,4.5,28,False
1 Kitchen Toronto,1060.9654561703262,43.64313343486211,-79.40199552534189,"['550 Wellington Street W', '1 Hotel', 'Toronto, ON M5V 2V4', 'Canada']",+1 416-601-3533,4.0,51,False
Chiang Mai,780.1178496029081,43.6381655863887,-79.4175398947282,"['171 E Liberty St', 'Unit 144', 'Toronto, ON M6K 3P6', 'Canada']",+1 647-342-8424,4.5,74,False
Valerie,328.21904093124715,43.633167,-79.411777,"[""111 Princes' Boulevard"", 'Toronto, ON M6K 3C3', 'Canada']",+1 647-475-9286,3.0,5,False
LOCAL Public Eatery - Liberty Village,915.9691493959853,43.6384689262493,-79.4192124903202,"['171 E Liberty Street', 'Unit 100', 'Toronto, ON M6K 3P6', 'Canada']",+1 416-901-8351,4.0,308,False
King Rustic,799.6847745427303,43.6418019534315,-79.4121160358191,"['905 King Street W', 'Toronto, ON M5V 1P5', 'Canada']",+1 416-792-5910,4.0,64,False
BaoBird Fried Chicken & Baos,802.7193665904912,43.6405841,-79.4025671,"['28 Bathurst Street', 'Toronto, ON M5V 0C6', 'Canada']",,5.0,1,False
Mildred's Temple Kitchen,1076.9444946377264,43.6399108749312,-79.4204235076904,"['85 Hanna Avenue', 'Suite 104', 'Toronto, ON M6K 3S3', 'Canada']",+1 416-588-5695,4.0,1036,False
UBE Night Market,260.2498995971789,43.637333716485024,-79.40913467518845,"['250 Fort York Boulevard', 'Unit 57', 'The Bentway', 'Toronto, ON M5V 1A9', 'Canada']",,5.0,1,False
Roses Cocina,293.7787942592885,43.63321426510648,-79.41157921795794,"['111 Princes  Boulevard', 'Floor 2', 'Toronto, ON M6K 3C3', 'Canada']",+1 647-259-6825,3.0,13,False
Roywoods,957.184476812454,43.6391084709305,-79.3984367698431,"['121 Fort York Boulevard', 'Toronto, ON M5V 4B3', 'Canada']",+1 416-631-7574,3.5,111,False
Mel's Real Good Pizza,704.4026274354153,43.63362343886292,-79.41743245455055,"['170 Princes Boulevard', 'Toronto, ON M6K 3C3', 'Canada']",,4.5,3,False
Liberty Soho,755.7860024686021,43.6384666,-79.4168254,"['139 E Liberty Street', 'Toronto, ON M6K 3K4', 'Canada']",,3.5,11,False
Toronto Star Food Building,968.411380205927,43.6322653077717,-79.4203133579474,"['Exhibition Place', ""200 Princes' Blvd"", 'Toronto, ON M6K', 'Canada']",+1 416-263-3600,4.0,3,False
Edulis,795.8749625769137,43.64195961518665,-79.4065795,"['169 Niagara Street', 'Toronto, ON M5V', 'Canada']",+1 416-703-4222,4.0,121,False
Sansotei Ramen,969.1194874830801,43.63905,-79.3982599,"['115 Fort York Boulevard', 'Toronto, ON M5V 0K2', 'Canada']",+1 647-343-8878,4.0,94,False
Cafe Obispo,964.3743724983398,43.634837,-79.397323,"['2 Eireann Quay', 'Toronto, ON M5V 1A1', 'Canada']",,4.0,7,False
Gusto 501,351.58233564130444,43.65464,-79.3595,"['501 King Street E', 'Toronto, ON M5A 1L9', 'Canada']",+1 416-477-5647,4.0,67,False
Ladybug Wine Bar,70.51308904108531,43.65659296654089,-79.35710929334164,"['514 King Street E', 'Toronto, ON M5A 1M1', 'Canada']",,5.0,3,False
Hermie’s,533.2861356222098,43.65852742206679,-79.3500979,"['701 Queen Street E', 'Toronto, ON M4M 1G6', 'Canada']",+1 416-469-3765,4.5,8,False
Reyna on King,606.7724970386408,43.65346,-79.36226,"['354 King Street East', 'Toronto, ON M5A 1K9', 'Canada']",+1 416-546-3155,4.0,39,False
Souk Tabule,359.8915897230678,43.653832,-79.354442,"['494 Front Street E', 'Toronto, ON M5A 1H7', 'Canada']",+1 416-583-5914,4.5,125,False
Urban House,591.0361331790396,43.6590232165887,-79.3496101722121,"['718 Queen Street E', 'Toronto, ON M4M 1H2', 'Canada']",+1 416-901-9718,4.5,13,False
Madrina Bar y Tapas,832.1318052065285,43.64971833602106,-79.35967868465576,"['2 Trinity Street', 'Toronto, ON M5A 3C4', 'Canada']",+1 416-548-8055,4.0,153,False
ēst Restaurant,630.4722968111336,43.6589329977133,-79.3490209814005,"['729 Queen Street E', 'Toronto, ON M4M 1H1', 'Canada']",+1 416-792-1000,4.0,27,False
Old Town Bodega,478.0258122380662,43.6542,-79.36099,"['402 King St E', 'Toronto, ON M5A 1L4', 'Canada']",,5.0,9,False
White Lily Diner,467.8936833446422,43.65881,-79.3511599,"['678 Queen Street E', 'Toronto, ON M4M 1G8', 'Canada']",+1 416-901-7800,4.5,147,False
Cluny Bistro & Boulangerie,701.3139178867491,43.6505879,-79.3578962,"['35 Tank House Lane', 'Toronto, ON M5A 3C4', 'Canada']",+1 416-203-2632,3.5,651,False
Café Zuzu,632.018319205963,43.65992,-79.36271,"['555 Dundas Street E', 'Toronto, ON M5A 2B7', 'Canada']",+1 416-815-2660,4.5,10,False
Vivo Pizza + Pasta,372.92708496915344,43.6529681,-79.3571637,"['460 Front Street E', 'Toronto, ON M5A 1H7', 'Canada']",+1 416-956-1111,4.5,3,False
Prohibition Social House,528.7271406378612,43.65894,-79.35041,"['696 Queen Street E', 'Toronto, ON M4M 1G9', 'Canada']",+1 416-792-4499,3.5,17,False
The Broadview Bistro Bar,546.3876723376161,43.65896752197568,-79.3501888,"['106 Broadview Avenue', 'Toronto, ON M4M 2G1', 'Canada']",+1 416-362-8439,4.0,1,False
Henrietta Lane,506.58919937994733,43.654067,-79.361242,"['394 King Street E', 'Toronto, ON M5A 1K9', 'Canada']",+1 647-512-5549,4.5,14,False
El Catrin Destileria,730.9870364734776,43.65052,-79.35883,"['18 Tank House Lane', 'Toronto, ON M5A 3C4', 'Canada']",+1 416-203-2121,3.5,1037,False
The Comrade,729.8219318563893,43.659392263038,-79.347948327349,"['758 Queen Street E', 'Toronto, ON M4M 1H4', 'Canada']",+1 416-778-9449,4.0,87,False
The Bullger Burger&Steak,658.9973699485888,43.65587,-79.36433,"['348 Queen Street E', 'Toronto, ON M5A 1T1', 'Canada']",+1 416-307-1002,4.5,8,False
Isaan Der,633.1121240100063,43.659162028754686,-79.34912266011887,"['730 Queen St E', 'Toronto, ON M4M 1H2', 'Canada']",+1 416-465-0100,4.0,24,False
STACK,304.500527934964,43.72929,-79.4029599,"['3265 Yonge Street', 'Toronto, ON M4N 2L5', 'Canada']",+1 647-346-1416,4.0,333,False
The Monkey Bar,60.634914330037816,43.73149,-79.40346,"['3353 Yonge Street', 'Toronto, ON M4N 2M6', 'Canada']",+1 416-486-2288,4.0,44,False
Shoushin,79.61383794057187,43.73133,-79.40416,"['3328 Yonge Street', 'Toronto, ON M4N 2M4', 'Canada']",+1 416-488-9400,4.0,89,False
A La Turk,186.3912737216446,43.73364718360192,-79.404171360843,"['3443 Yonge Street', 'Toronto, ON M4N 2N1', 'Canada']",+1 416-770-1122,4.0,63,False
Dak Lak Cafe,27.91724592529705,43.7322334,-79.4038108,"['3379 Yonge Street', 'Toronto, ON M4N 2M8', 'Canada']",+1 647-447-0097,5.0,2,False
Shinobu Sushi,75.11866343715755,43.73262,-79.40387,"['3403 Yonge Street', 'North York, ON M4N 2M8', 'Canada']",+1 416-830-0741,4.0,112,False
The Burger's Priest,62.95532483371668,43.73258,-79.40374,"['3397 Yonge Street', 'Toronto, ON M4N 2M7', 'Canada']",+1 416-488-3510,3.5,260,False
Hazel's Diner,65.17794426976924,43.73262,-79.40375,"['3401 Yonge Street', 'North York, ON M4N 2M8', 'Canada']",+1 416-850-0121,4.0,145,False
Coppi Ristorante,36.26801186237557,43.73168,-79.40352,"['3363 Yonge St', 'Toronto, ON M4N 2M6', 'Canada']",+1 416-484-4464,3.5,35,False
The Sushi Bar,41.09752469699903,43.7317132,-79.4039303,"['3365 Yonge Street', 'Toronto, ON M4N 2M4', 'Canada']",+1 647-348-3369,4.5,46,False
Urban Hakka,204.3321679943025,43.7301910395516,-79.4033391773701,"['3305 Yonge Street', 'Toronto, ON M4N 2L8', 'Canada']",+1 416-481-0101,4.0,71,False
My Roti Place,69.76279336785161,43.73146,-79.40411,"['3334 Yonge Street', 'Toronto, ON M4N 2M4', 'Canada']",+1 416-489-7684,3.5,8,False
Souvlaki Guys,148.30256963941778,43.7307442883104,-79.4041932479056,"['6 Fairlawn Avenue', 'Toronto, ON M5M 1S7', 'Canada']",+1 416-489-4895,4.0,14,False
T-Buds,75.24416904690237,43.7313199,-79.40347,"['3343 Yonge Street', '2nd Floor', 'Toronto, ON M4N 2M4', 'Canada']",+1 647-352-3624,3.5,94,False
Pizzaiolo - The Pizza Maker's Pizza,22.139810820826874,43.73185,-79.40356,"['3369 Yonge Street', 'Toronto, ON M4N 2M6', 'Canada']",+1 416-256-7777,4.0,1,False
Belly Buster Submarines,205.04099419782847,43.73382,-79.40416,"['3447 Yonge Street', 'North York, ON M4N 2N3', 'Canada']",+1 416-489-6051,4.0,63,False
Trio Ristorante and Pizzeria,355.5195054519365,43.7289,-79.40276,"['3239 Yonge Street', 'Toronto, ON M4N 2T5', 'Canada']",+1 416-486-5786,3.5,48,False
Piazzetta Trattoria,181.54541919628437,43.7335568,-79.4043843,"['3441 Yonge Street', 'Toronto, ON M4N 2N1', 'Canada']",+1 416-440-1777,3.5,31,False
Lime Asian Kitchen,343.2607554036883,43.7289535238791,-79.4030993401438,"['3243 Yonge Street', 'Toronto, ON M4N 2L5', 'Canada']",+1 647-344-5463,4.0,78,False
Kebab House Turkish Shawarma,144.77173132731573,43.733278710659434,-79.40407611429691,"['3421 Yonge Street', 'North York, ON M4N 2N1', 'Canada']",,4.0,1,False
Mineral,287.25448242689106,43.67763,-79.38947,"['1027 Yonge Street', 'Toronto, ON M4W 2K9', 'Canada']",+1 416-925-8565,4.5,26,False
Trattoria Nervosa,503.7777861308989,43.67101,-79.39104,"['75 Yorkville Avenue', 'Toronto, ON M5R 1B8', 'Canada']",+1 416-961-4642,4.0,411,False
Buca Yorkville,337.9233091871262,43.67214,-79.3894,"['53 Scollard Street', 'Toronto, ON M5R 0A1', 'Canada']",+1 416-962-2822,4.0,207,False
The Oxley,628.462353057013,43.67059,-79.39304,"['121 Yorkville Avenue', 'Toronto, ON M5R 1C4', 'Canada']",+1 647-348-1300,4.0,184,False
Cafe Landwer - Yonge & Bloor,588.5845934603691,43.67028,-79.38553,"['33 Bloor St E', 'Toronto, ON M4W 3H1', 'Canada']",+1 416-499-9942,4.0,78,False
156 Cumberland,696.8041336934302,43.67004,-79.3933,"['156 Cumberland Street', 'Toronto, ON M5R 1A8', 'Canada']",+1 416-901-3886,4.5,24,False
Mogouyan Hand-Pulled Noodles,650.3684082527872,43.66943,-79.38671,"['760 Yonge Street', 'Toronto, ON M4Y 2B6', 'Canada']",+1 416-890-1296,4.0,92,False
Yuzuki,571.9016789872067,43.6713124,-79.3838651,"['120 Bloor Street E', 'Unit 104', 'Toronto, ON M4Y 0B8', 'Canada']",+1 416-923-2997,4.5,43,False
Public School,569.518470154665,43.6708779,-79.3845954,"['90 Bloor Street E', 'W Toronto', 'Toronto, ON M4W 3Y1', 'Canada']",+1 416-515-2580,4.0,10,False
Grandma Loves You,326.34921375564886,43.677846,-79.3901081050852,"['1084 Yonge Street', 'Toronto, ON M4W 2L4', 'Canada']",+1 416-925-5547,5.0,76,False
Happy Burger,98.85382245447474,43.6743209,-79.3880618,"['881 Yonge Street', 'Toronto, ON M4W 2H2', 'Canada']",,4.5,17,False
Robot Boil House,52.97233136969189,43.67471,-79.38819,"['895 Yonge Street', 'Toronto, ON M4W 2H2', 'Canada']",+1 416-968-7888,4.0,22,False
Portici,281.16597914714737,43.67196,-79.39072,"['6 Scollard Street', 'Toronto, ON M5R 1E9', 'Canada']",+1 647-351-2235,4.0,86,False
Poppadum,302.6936219767584,43.67246,-79.3879,"['874 Yonge Street', 'Toronto, ON M4W 2J1', 'Canada']",+1 647-892-2907,5.0,6,False
Kiro Sushi,331.97017333427493,43.6722662302551,-79.3874411896101,"['4 Collier Street', 'Toronto, ON M4W 2G8', 'Canada']",+1 647-347-3262,4.0,82,False
PLANTA Yorkville,554.6334349584399,43.67028,-79.38945,"['1221 Bay Street', 'Toronto, ON M5R 3P5', 'Canada']",+1 647-812-1221,4.0,508,False
Black Camel,226.41100391433298,43.677122232751,-79.389209714264,"['4 Crescent Road', 'Toronto, ON M4W 1S9', 'Canada']",+1 416-929-7518,4.5,383,False
Skylight Rooftop Bar,568.1488766574981,43.670892665592,-79.3845954,"['90 Bloor Street E', '9th Floor', 'Toronto, ON M4W 1A7', 'Canada']",+1 416-515-2585,4.0,14,False
Eataly Toronto,616.1695127828292,43.6696154170451,-79.3887948598768,"['55 Bloor Street W', 'Manulife Centre', 'Toronto, ON M4W 1A6', 'Canada']",+1 437-374-0250,3.5,296,False
Clay Restaurant,869.7242605862816,43.66798,-79.39347,"['111 Queens Park', '3rd Floor', 'Toronto, ON M5S 2C7', 'Canada']",+1 416-586-8086,4.0,22,False
Tinuno,744.6993360908194,43.671107,-79.374843,"['31 Howard Street', 'Toronto, ON M4X 1J6', 'Canada']",+1 647-343-9294,4.0,623,False
Momo Ghar,831.3330921536964,43.66741,-79.36953,"['568 Parliament St', 'Toronto, ON M4X 1P6', 'Canada']",+1 416-920-8224,5.0,13,False
Maison Selby,859.0469443286302,43.6712727802952,-79.37660004670653,"['592 Sherbourne Street', 'Toronto, ON M4X 1L4', 'Canada']",+1 647-943-1676,4.0,115,False
L’Avenue,826.6635063215199,43.667407545592894,-79.36909639999999,"['583 Parliament Street', 'Toronto, ON M4X 1P9', 'Canada']",+1 647-368-8008,4.5,8,False
El Nahual Tacos,879.0443560136384,43.666945,-79.36922000060865,"['556 parliament st', 'Toronto, ON M5S 1X2', 'Canada']",+1 416-964-1000,4.5,150,False
RYUS Noodle Bar,693.5844102479834,43.6771,-79.35905,"['786 Broadview Avenue', 'Toronto, ON M4K 2P7', 'Canada']",+1 647-344-9306,4.0,392,False
Seoul Food Take-Out,846.8615392832968,43.6720547517741,-79.3768996372819,"['606 Sherbourne Street', 'Ground Level', 'Toronto, ON M4X', 'Canada']",+1 416-450-0519,4.5,34,False
El Charro,699.8354431949311,43.6771428,-79.3590065,"['788 Broadview ave', 'Toronto, ON M4K 2P7', 'Canada']",+1 647-358-5883,4.0,89,False
Tapas at Embrujo,720.3823561270383,43.67615,-79.3582931,"['97 Danforth Avenue', 'Toronto, ON M4K 1N2', 'Canada']",+1 647-705-7880,3.5,101,False
Chelsea's,751.3809042507315,43.6711,-79.37488,"['29 Howard Street', 'Toronto, ON M4X 1J6', 'Canada']",+1 647-352-3488,2.5,2,False
Sidebar,832.4188910037292,43.67627,-79.35676,"['161 Danforth Avenue', 'Toronto, ON M4K 1N2', 'Canada']",+1 647-350-7227,4.0,23,False
Maracas,770.0962765332359,43.66789,-79.36913,"['603 Parliament Street E', 'Toronto, ON M4X 1P9', 'Canada']",+1 647-802-5941,5.0,2,False
Off The Hook Fishbar,706.0632961758913,43.6759128,-79.358405,"['749 Broadview Avenue', 'Toronto, ON M4K 2P6', 'Canada']",+1 416-465-4356,3.5,170,False
Shalom Ethopian Restaurant,816.5305194732625,43.6674999,-79.36904,"['587 Parliament Street', 'Toronto, ON M4X 1P9', 'Canada']",+1 416-964-7271,4.0,29,False
